Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0LwJSIJocFGWF43nSqXhUf,4DBXSxqzYS9jcuOpkn0Mh4,Wicked Game,Pearls,Aisyah Aziz,31/10/2021,317693,8,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.651,0.189,7,-20.003,1,0.0376,0.747,0.000465,0.111,0.124,130.048,4
11w48FJnYO7Yf5qDGtlKD1,"3bFPiEQGWfoQ3qVmlldINL,7DOJeU8k34aMTZl014gcEC,53GouHDfCfsBJIn1OjYmPO",这个那个 (The Caifan Song),这个那个 (The Caifan Song),"The Ann & Ben Show,Annette Lee,Benjamin Kheng",17/9/2021,228978,26,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean singer-songwriter,singaporean pop",0.411,0.395,2,-9.65,1,0.0419,0.399,0,0.0875,0.409,140.738,4
40DMX1LlVFeZ5a69WTPxXR,3risOBDAx6GGVaCcBuhswz,MAGNET,θi = θr,Jasmine Sokko,17/9/2021,155000,12,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean pop,singaporean singer-songwriter",0.87,0.686,3,-4.936,0,0.0739,0.172,0.00193,0.0989,0.612,126.003,4
7uXd7HbgJ25oV5v2J6mxNp,"1bVtaLqLAXTmZZpzNYwaSy,5SHYzihs8WKAP0qxcCgtDl,5Iyx1kSKoYvJz0gCrsFLW6",Heartbreak Boulevard,Heartbreak Boulevard,"Soul Dot,Akeem Jahat,Marian Carmel",17/9/2021,139666,5,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"malay rap,malaysian hip hop,singaporean singer-songwriter",0.794,0.439,0,-13.046,1,0.301,0.224,0,0.104,0.716,90.043,4
72I6XU6JBGkaWmt2X8bsEg,"4wC8I3PvfGxCQhow7rZW3U,1fQk4DNRfj70qf362wV8GQ,6xx5onyQzBbqxee5Ogqouv,3CrHBVFqfWQ329LbxGeyj1,31nZeXjb4eOwAZnheri2FX",Movin' On,Movin' On,"HOMETOWN HEROES,Dominic Chin,Josh Makazo,KHAi,Shaykhandbake",17/9/2021,157500,28,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean electronic,dark r&b,singaporean singer-songwriter",0.803,0.66,1,-7.634,0,0.0344,0.0208,0.0000151,0.104,0.868,107.002,4
0zG9Y9IICpdMvssF16qY7X,0SueX3F8oyrlVY4i8JB6Lb,等你回來,等你回來,Ruth Kueo,17/9/2021,189758,5,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean mandopop,taiwan pop",0.713,0.555,3,-6.496,1,0.0317,0.74,0.00000163,0.0911,0.166,129.945,3
4kLAlPwptQYChlnwHvaW7c,5sOVNhUf8T3jiPhvFA6T7L,就夠了,就夠了,Kit Chan,17/9/2021,279202,16,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"c-pop,classic mandopop,singaporean mandopop,singaporean pop,xinyao",0.61,0.491,6,-6.097,1,0.0274,0.643,0.00000217,0.114,0.364,83.966,4
0VMH582WVzTEAhbQIXoqPr,0QE2TLLnUNW5kqPFmkE2pj,SLIP N SLIDE,SLIP N SLIDE,Louie Indigo,17/9/2021,172800,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean hip hop,0.792,0.561,7,-11.045,0,0.157,0.124,0,0.0933,0.889,100.029,4
7fzNWxJ9vL5zTK25mY8dOp,"75Rf39N3uKbhTpTtTeDnVh,2IcoDli36aETg7L6nHpyMI",No Money,No Money,"Deliciious,jayefunk",17/9/2021,163846,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.914,0.474,6,-6.215,0,0.23,0.0608,0.0003,0.0923,0.34,129.96,4
3Jgb7Laotkobh5TeMxzLLa,"7N0ijK2I381iQthgmhWVkA,5s05uKtpeF1uXnOFdgvUxx",Runaway - bong Remix,Runaway (bong Remix),"Thaddeus Lin,bong",15/9/2021,150662,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.58,0.542,1,-10.73,1,0.0403,0.324,0.152,0.371,0.268,89.986,4
75pxMnkPmGMlpIwQMmyXsB,0leX5B96n67GDEQDfR2boJ,if roses,s1ep1,Killmeslow,17/9/2021,199200,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean hip hop,0.478,0.538,4,-11.298,1,0.0756,0.549,0,0.174,0.526,174.98,4
66Qojn2Cf15JwdUz8eth1F,"1R2OPNS7EkGLKcDjyGnpEu,283bzgqvIOHd11NkNu9AQF",Feels Like Love,Feels Like Love,"Foxela,Doppelgangerz",17/9/2021,186820,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean electronic,singaporean pop",0.774,0.61,9,-9.993,0,0.107,0.461,0.0251,0.126,0.0435,126.083,4
2xJ1k7O0EyAFLZF7wLQpKn,"0rRWud0f3XEpYgiHcIiBSv,54aZKdmW2cKsm5lb5GjsKL",KakakAdik,KakakAdik,"Qis Maraj,Mawar Berduri",17/9/2021,255529,19,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.657,0.688,4,-4.249,1,0.349,0.537,0,0.157,0.719,170.116,4
6HVixqkHcsxQVnZ6vinO7Y,1tMhr4VAW0poAbX1unxgc5,Only One,88 - Double Happiness Vol.3,Halal Sol,16/9/2021,390360,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.825,0.795,6,-8.798,1,0.0709,0.0118,0.866,0.0405,0.672,123.997,4
01xxBAolq50NvOYJnimZm1,"3Iy46WJMYL7alyUlG2vYnU,45NB3nfn6wOMwJApY4xUOy",Stained,Stained,"Hafiy The Dude,P_NEDA",17/9/2021,168093,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean hip hop,0.84,0.276,9,-11.091,0,0.0529,0.837,0,0.204,0.462,118.066,4
1XqZ4xJ49New05avVfzwiY,"4HqIcgpeGKabzBYczmfFgZ,0vOXId0a8VxdS7AiUoSQwI,2UNU9zzULHsZCntmWuCFk5",Same Blue Sky,Same Blue Sky,"Pseudo,tylo,ting",17/9/2021,249000,35,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.559,0.265,11,-14.393,1,0.0351,0.541,0,0.0923,0.171,117.015,4
4o9K8WdxjDGZea5RaACMHS,2FquRCgJvkUVwoDNrnsgAD,When You Fall,When You Fall,RINES,17/9/2021,200000,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.738,0.473,11,-9.245,0,0.032,0.622,0.000641,0.0929,0.329,102.009,4
7KNis2aC2opA2tTDwKkWyb,4jGPdu95icCKVF31CcFKbS,Help!,Gentle Bones,Gentle Bones,10/9/2021,166300,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.78,0.678,6,-7.013,0,0.0535,0.00338,0.00918,0.0789,0.679,110.042,4
16J7AI5bo2CO088Qr8Dw9A,237vmjKXOc0nwXk4vpl89F,Easy Girl Easy Boy,Easy Girl Easy Boy,Haven,10/9/2021,204921,8,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.947,0.642,7,-6.577,0,0.0652,0.208,0.0000166,0.252,0.909,133.025,4
3rlFBwmD6yFKLthP3hUWkV,1LQJ1GBylFxJ6aPVtZ1UHX,KITTY,KITTY,PRETTY HAVØC,10/9/2021,203541,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.498,0.648,2,-7.897,1,0.0503,0.063,0,0.22,0.415,143.998,4
6DY5Dp4UVuMwghhc5hoTsF,"4dDWr3bmcGdlbLsWofWail,1R2OPNS7EkGLKcDjyGnpEu",Can't Seem to Get Anything - Foxela Remix,Can't Seem to Get Anything (Foxela Remix),"Club Mild,Foxela",10/9/2021,150000,2,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean indie,singaporean pop,singaporean electronic",0.722,0.801,5,-6.999,1,0.136,0.00685,0.00000482,0.292,0.307,100.017,4
6u561vYJI82TWPM6EQojew,"4wC8I3PvfGxCQhow7rZW3U,3I4pxD6ShB0V3yiyORZh1J,0EEIIWZSkhpw5yrumP9X3H,2j5sAQNpwROkQyQFiBHEZ5,4s9ThJKDgi1ZHPuvGXKNTU","Bright City, Grey Skies","Bright City, Grey Skies","HOMETOWN HEROES,Daniel Sid,Jaarvis,jaye,J.SON",10/9/2021,173225,4,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean pop,singaporean indie",0.795,0.608,1,-7.27,0,0.047,0.133,0,0.0751,0.627,123.974,4
7iE9bgUe86VAutgHPgYPJZ,"5VJEmiTk1xkj60ts3ZmoHf,3hzkGIJ8l5mkn2L7XhSCxW",Caryatid,Caryatid,"Cravism,Maya Diegel",10/9/2021,121943,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.584,0.406,0,-9.379,0,0.0514,0.225,0,0.0738,0.637,82.984,4
2lAakIpIPaw71KQ1qO8rwg,3bdade2XqS9F4378nhCNcl,Never Again 2,Never Again 2,Slodown,10/9/2021,233888,2,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.586,0.47,6,-11.256,0,0.0512,0.165,0.00291,0.715,0.374,119.874,4
2Y1IPslkY8JhBSeG4oaCAL,277YzxZXoTJUeJaH4cfmQL,Foolish,Foolish,FUDGY,10/9/2021,138148,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.482,0.147,1,-12.779,1,0.0332,0.678,0.00368,0.0988,0.223,133.833,4
27bID4lLHuEyjSfZAT74d1,0u2qphtOdF2T2YWmi74O0P,meteor,meteor,ry,7/9/2021,155172,15,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.529,0.505,10,-11.524,0,0.147,0.132,0.00856,0.329,0.245,173.913,4
3H6vgW0y4jGg1YCQHGc1wk,"51nOpomnHBXvNeWe11ImuE,719aYkabpmAmY7DAQamb8h",ETA 언제 와?,ETA 언제 와?,"Nic Soze,Babebee",9/9/2021,235391,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,modern indie pop,0.373,0.33,3,-12.392,1,0.0316,0.511,0.0000189,0.122,0.177,130.447,4
7F8d0PHJjMFn2JWdG1fmxk,0XaKTTVvegITqWH3AW1DeD,Square,Square,Amanda Ong,10/9/2021,198623,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean indie,singaporean singer-songwriter",0.623,0.343,0,-12.915,1,0.0393,0.843,0,0.131,0.367,119.979,4
7av1M9A18zceN5B77GTiVp,0rXiiR6x3Br5b0JecKnmPH,Change,Change,The Lesslars,10/9/2021,205405,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.457,0.786,4,-9.563,0,0.0673,0.02,0.000239,0.25,0.388,110.991,4
5aAFV9oM1WykdgpWBIeMUE,6hrwXNRcluPhrt16PCHW79,L.A.B (Life's a Book),L.A.B (Life's a Book),ZÏD,10/9/2021,192244,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.815,0.279,11,-18.821,0,0.141,0.746,0.00000304,0.233,0.632,98.028,4
6d5Qo1pfi6f2dk3GI0H2ap,6DxUkGnJDY3BIubtX1afwj,"act too nice, be too dumb","act too nice, be too dumb",Sabrina Nicolette,10/9/2021,193846,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.534,0.213,7,-13.982,1,0.0317,0.971,0.00000375,0.429,0.296,103.86,4
2W44b7rBWXYFTXtdr9FnJe,2Hwa6kOk9sQLVN2xWEebB7,Last Goodbye,These Days,We're Being Watched,5/9/2021,235355,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.323,0.595,4,-10.756,1,0.0577,0.0106,0.00000241,0.094,0.153,169.559,3
4joabrEENoalbwuHkC5KNp,3vG1kdezHeNsa8SYS41xrE,Silent Worlds,Silent Worlds,The Oddfellows,10/9/2021,209605,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.466,0.711,7,-11.134,1,0.0305,0.0488,0,0.245,0.55,106.19,4
7Kjgaxfn8MTdgDagKg3dhO,2VIpsUyYMf7opaz3dG4OiF,bua loy,bua loy,Reub,10/9/2021,265490,11,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.714,0.353,4,-8.943,1,0.0326,0.795,0.000303,0.0711,0.328,100.01,4
1Mut1YA6ZxKZ7F6MKsMSQu,7Dx7RhX0mFuXhCOUgB01uM,Lose Control,Shang-Chi and The Legend of The Ten Rings: The Album,JJ Lin,3/9/2021,254800,47,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"mandopop,singaporean mandopop,singaporean pop",0.56,0.75,0,-5.885,1,0.0816,0.223,0.427,0.204,0.279,100.077,4
3GsHhx4rHcNafXA5Upyh0C,"3bFPiEQGWfoQ3qVmlldINL,7DOJeU8k34aMTZl014gcEC,53GouHDfCfsBJIn1OjYmPO",Da Shi Teng,Da Shi Teng,"The Ann & Ben Show,Annette Lee,Benjamin Kheng",3/9/2021,174545,10,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean singer-songwriter,singaporean pop",0.836,0.671,7,-8.805,0,0.398,0.294,0.0000124,0.0557,0.672,109.957,4
0R7x1iQsQdUvoUlvskaKVn,3qeuv2ijwaAcbX3KVMJfuj,SKALI LAGI,III/III,ALYPH,3/9/2021,257000,24,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"malaysian hip hop,malaysian pop,singaporean hip hop",0.617,0.291,9,-12.727,0,0.0392,0.258,0,0.132,0.472,133.944,4
74BRV1YvX35isp2BgKdW4k,6n8yGGsqYQhvH412YUbBsd,Simple,Edge Of Days,Nathan Hartono,3/9/2021,172909,16,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.797,0.484,2,-8.566,1,0.0536,0.148,0.0000485,0.543,0.382,133.996,4
2TgWVuCl39GXh6xFSmnU6d,"6rErJmMCoNHUX0Z99uBB8m,3lwPzq3sT3tucaO1F6sDw7",Fave Sound,Fave Sound,"Darby,Haneri",3/9/2021,186580,5,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.465,0.921,1,-5.435,0,0.295,0.369,0.0000012,0.474,0.441,155.115,4
6ntPrjBNZMimqQAYk6tS2r,1aqEk77J220IxgnGsgEz9T,how r u sleeping,how r u sleeping,Shye,3/9/2021,228333,30,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.486,0.18,4,-16.006,1,0.038,0.831,0.0000155,0.122,0.415,143.845,4
5CVPcV35rJEnQAFRejyYlo,"4wC8I3PvfGxCQhow7rZW3U,07h1mcCInWa0LF0ZMzVQfa,3sBC2tYJt3sFq6j1dPC5Bk,5Iyx1kSKoYvJz0gCrsFLW6,1aqEk77J220IxgnGsgEz9T",Get To Me,Get To Me,"HOMETOWN HEROES,evanturetime,Estelle Fly,Marian Carmel,Shye",3/9/2021,149142,7,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean pop,singaporean electronic,singaporean singer-songwriter",0.74,0.719,7,-8.011,1,0.0599,0.25,0.0000431,0.264,0.962,140.028,4
0aptQ4wSF199jEdKpc6zbY,5IIP34JBy1d8kBYlAGnRaW,Springtime,Springtime,Linying,3/9/2021,232997,12,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean pop,singaporean singer-songwriter",0.8,0.507,11,-6.095,0,0.0447,0.454,0,0.152,0.446,113.917,4
4MF9G8DSrxR6562m1rwDcd,2m3AQebiU86qWsrwG9Y6gN,Breathe In,Breathe In,DEON,3/9/2021,231780,5,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean indie,0.471,0.415,4,-10.763,1,0.0391,0.563,0.00397,0.0943,0.04,146.057,4
0rEt4G8m9CYN24G9ri2xNL,0aR3VeeCpMKfE1f6HVQhbg,Circles,Circles,Shaun Jansen,3/9/2021,224415,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.479,0.346,5,-12.197,0,0.0348,0.408,0.000137,0.0795,0.331,153.656,4
1EDqyAjaA8rtabo8mq9gZk,4cdonelnEZTOxNRDmtQ5yO,Beginning,Beginning,The Steve McQueens,3/9/2021,285925,11,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean indie,singaporean pop",0.614,0.111,2,-20.081,1,0.0406,0.789,0.0000571,0.117,0.323,78.939,3
0YWeIA6rU22xYTXn2MWzaq,"45NB3nfn6wOMwJApY4xUOy,0Iv2XlL4IKWnkBY9uIkajs",Smoke No More,Smoke No More,"P_NEDA,KZY",3/9/2021,234274,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean hip hop,0.812,0.497,7,-11.901,1,0.218,0.806,0.0000524,0.0729,0.596,123.967,4
4NCAN3EL0BbQdOfgrY39wg,"2IEDOKhzkk1EKk93fZ759r,330A2O2MYF4bWFjwM5PJ4z",Getaway,Getaway,"Snowk,Rangga Jones",3/9/2021,224842,14,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"japanese electropop,bedroom r&b,singaporean pop",0.653,0.527,5,-8.093,0,0.0314,0.493,0.0000851,0.504,0.501,95.034,4
5lQqWg0zHWW9RuGKOgebXj,2HPcF4LwSL1D9zgCJXWRxT,任性的時鐘,任性的時鐘,Chloe Low,2/9/2021,259411,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.767,0.46,3,-7.573,1,0.0285,0.794,0,0.334,0.368,102.035,4
5HgpJHeYKmRDndUe6facqD,"2ntcMtENqlteqaa8NdB087,1lxVdgguznSRDNVFl8c5up",Inseparable,Inseparable,"Waxel,Sixth Sense",3/9/2021,195068,5,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.507,0.804,2,-4.452,1,0.0439,0.0244,0.0000519,0.462,0.15,128.011,4
35w9O5jpx0CD5IaMJy8M9M,57C1ac9JZiSPWOC3o6S2kW,Howl,Howl,6ridges,2/9/2021,232835,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.453,0.434,9,-12.385,0,0.0498,0.791,0.0215,0.113,0.153,133.366,4
7M9yUk1tLFeXLgVEuANjQS,"7hnfNQt1Yh4Wp4kSo4ezUZ,5BB29viYumUwMHtvtY5Kzw",Why You Gotta Go,Why You Gotta Go,"Aggylow,Ho. N",26/8/2021,205053,8,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean mandopop,0.711,0.561,5,-7.324,1,0.0913,0.448,0.000257,0.0936,0.645,77.035,4
6eBB2kzKju4AFJr4TDxm2P,0jcR2IFFsEtMra80c9Zaei,寧靜,寧靜,inch,27/8/2021,189031,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean indie,singaporean pop,singaporean singer-songwriter",0.441,0.291,4,-8.062,1,0.032,0.915,0.000453,0.104,0.235,122.301,5
4M6LKzTbvPfOrUUfCevvMA,"31TM5zBknJ7ZInbxnR0rlX,0msMwWNlbZhRSsGqAQdPAs",terminal,michigan/missinghim,"lewloh,Julia Gartha",27/8/2021,132700,24,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean pop,singaporean singer-songwriter",0.414,0.504,8,-11.017,1,0.0571,0.614,0.0001,0.103,0.47,83.997,4
1vd1FRYJEXER3xtvlzUeCk,75Rf39N3uKbhTpTtTeDnVh,Yen,Yen,Deliciious,27/8/2021,145617,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.796,0.793,4,-4.068,0,0.38,0.47,0,0.0946,0.604,178.107,4
088GiMdYhmPoooZPhGzQiN,"5pAZUdjhIaRH3gVq3lsaUE,1G30yLR2Fo2h9TU71oVfMi",Right for Me,Right for Me,"Ken Loh,Brodie Baldwin",27/8/2021,208604,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.536,0.357,0,-9.083,1,0.0281,0.613,0,0.112,0.258,140.051,4
5GhKeEV32VP2P3b8ynR3pX,5ejbZdon0riCxa7GyJNEAx,厭世小姐,厭世小姐,OHMYMEITING,27/8/2021,203209,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean mandopop,taiwan pop",0.618,0.539,0,-8.785,1,0.0412,0.654,0,0.146,0.592,75.914,4
5jFNvuDWyfjdBSXk1tHzaU,"1fQk4DNRfj70qf362wV8GQ,0bFyd1ptUSFAfhQOpLt9g1",alone (reimagined),alone (reimagined),"Dominic Chin,Jason Yu",27/8/2021,249900,2,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean electronic,singaporean singer-songwriter",0.503,0.156,7,-12.624,1,0.0289,0.863,0,0.141,0.238,100.134,4
58pDTPJlkc48BQu16e3lG5,0NBpSJAS22KwlDXFuY5DfL,Burns Like Alcohol,Alyssa Lie,Alyssa Lie,27/8/2021,188117,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.661,0.534,1,-9.113,0,0.134,0.0353,0.0000308,0.102,0.222,85.012,4
77RtomIEzN9m9a8mqM93re,"1JiE6rWuUTLrtPFQEOCphl,65ZzuNL3HmtwhF9akIKXuJ",DOWN,DOWN,"Chriskris,YAØ",27/8/2021,165276,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.777,0.443,1,-10.145,1,0.396,0.325,0,0.0857,0.816,75.484,4
3NytCn499pCaRnf0Thgxqb,3mdzg6Fp1vTlkwrg8MMIce,Tender Love,Tender Love,NyaLi,27/8/2021,234860,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.389,0.418,8,-11.169,1,0.0316,0.503,0.0000686,0.111,0.105,142.91,4
0HgHjlwi7dK8RU6UH8x2Pp,3m5vpMI2XLycN9O6wsy5b6,The Best I Can Do,The Best I Can Do,Juniper,21/8/2021,173562,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.457,0.348,8,-9.868,1,0.0996,0.7,0,0.0825,0.441,203.786,3
09bYww74QT5ZFBA7sW1p1Z,"5pXe6sWiMlzKMMb3DQYkwl,7cbzxNo9pZbc3OBmIEzK6I",SERIK,SERIK,"UMAR,Rahmat Damansari",27/8/2021,153913,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.43,0.412,0,-13.276,1,0.0327,0.0274,0.00000276,0.143,0.0729,90.938,4
52eGUCrkA3CwIDw32zpSB6,"6E0H65vQcguI7rAbM93OPC,5iYfkAR2436UVRFEFm9iHr,3aV5HsVwpZOkFHMDJpvsKA",Hd Luv Story,Hd Luv Story,"Ratmir Johnson,Leeray,FRE",27/8/2021,241749,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean hip hop,0.854,0.675,7,-9.213,0,0.232,0.204,0.00127,0.228,0.283,75.997,4
07ahUcIaSEAWkDVrLOx0OC,0vVxjtPEFg8rqZ1cSCja7v,Metro (4:35),Metro (4:35),Houg,27/8/2021,200333,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,australian r&b,0.624,0.571,0,-10.84,1,0.0982,0.0793,0.292,0.117,0.4,180.18,4
1jCBER6FXGlapZlKQ2TI2R,"1WLXV44ThBbTGVjFaxyN4H,0bAnnCaBJNNsKFJSOfDi0N",Fate and Destiny,Fate and Destiny,"Lu Mellow,Felha Rem",27/8/2021,220800,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.343,0.4,11,-13.45,0,0.305,0.13,0.161,0.106,0.287,75.06,4
1qxURbpSh1EpSX6sGAsIwC,2fd1d4ig02aQK5ZY7bJoMF,End of Times,Fake Quiet and Peace,Veterans,23/8/2021,214119,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.207,0.924,7,-6.514,1,0.0977,0.0261,0.242,0.239,0.144,178.501,3
3MRGqCZWtlL49qa1giG1Uc,1SRh1NDvAYA3YA61aZfvpa,23,23,Hulvs,23/8/2021,292000,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.244,0.454,1,-11.389,1,0.03,0.0185,0,0.111,0.094,94.768,4
6rphmNOQpQZgczceXEpsqP,"3bFPiEQGWfoQ3qVmlldINL,7DOJeU8k34aMTZl014gcEC,53GouHDfCfsBJIn1OjYmPO",K-Dramaddiction,K-Dramaddiction,"The Ann & Ben Show,Annette Lee,Benjamin Kheng",20/8/2021,207130,7,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean singer-songwriter,singaporean pop",0.439,0.487,7,-7.625,1,0.0482,0.0987,0,0.364,0.492,149.992,4
7FSMdW7B5LASFbtmRQpC1K,74oFnSbEFBLgyilWyg7snT,Forever Together,Forever Together,Estovan,20/8/2021,151178,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.722,0.494,6,-14.538,1,0.0356,0.332,0.0000604,0.0627,0.719,140.04,4
6iZSbglyHy9HZIzsElCrdP,7pOhEqKcqQyyKSxj8mmRKI,還好,還好,MICappella,20/8/2021,237034,1,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean mandopop,0.39,0.453,1,-9.765,1,0.0393,0.204,0,0.0944,0.257,143.323,4
0Ar6ecVN8ujB2hu4zs4n0r,4HPvebJfEP41V6rFzFFQ2k,We Are Done,We Are Done,Joshua Simon,20/8/2021,197580,16,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.711,0.797,7,-5.754,0,0.0458,0.00132,0.000257,0.131,0.341,122.034,4
3Lpfl2TtZkxj4qxxsK0RiU,66WdsOJqSYj93d2tDRygaj,Sex Eyes,Sex Eyes,Qastalani,20/8/2021,183476,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.493,0.49,5,-8.957,0,0.0424,0.165,0.0000653,0.095,0.625,82.722,4
2UHhrNDELJrLfnYOKIj5WN,7oIoEMjF4BysMurJ32HZQh,Movin On,Movin On,Zalelo,20/8/2021,184218,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.673,0.602,1,-5.826,0,0.0369,0.506,0,0.0636,0.226,128.036,4
1wQyLRtFwA5U5RxVjcbVrf,"5VJEmiTk1xkj60ts3ZmoHf,3hzkGIJ8l5mkn2L7XhSCxW",It's Okay,It's Okay,"Cravism,Maya Diegel",20/8/2021,183243,6,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,singaporean pop,0.55,0.332,3,-12.948,1,0.0885,0.844,0.000647,0.141,0.183,60.868,4
7fjguV97gSSCH69FixAWGd,"37JPiJhaTuokpx4CeOqLUj,4aJ8I7dbcRtx1mFdA8Sh5w",Cynic,Cynic,"Reserate,Jjdroy",20/8/2021,219386,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,lion city hardcore,0.432,0.9,1,-3.858,1,0.184,0.000607,0,0.453,0.576,175.036,4
5MfT1yD8pxl4Omy0W6OOv5,0zB0PFWe7Obju77C6c10cJ,謊言,謊言,LINGBRANDON,19/8/2021,157916,2,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.641,0.626,11,-7.528,0,0.0482,0.0348,0,0.171,0.51,143.951,4
35FvC9W5oOriZo90elUvQK,71gWfXRZ2vs5cQ7Bfh9M53,don't touch me.,don't touch me.,Vivien Yap,20/8/2021,176292,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,"singaporean pop,singaporean singer-songwriter",0.544,0.885,2,-7.575,1,0.141,0.021,0.00000261,0.331,0.781,178.058,4
1JURYDPucXQMwUoW5m7rDo,"6VXqN3i4rZwVeSqpMyNN6f,28eGJj7oLPApQCZTYyZNRl,7Gs26JFj6g72D9aDdEgr8b",Fall Away,Fall Away,"HUE,BENEBENZ,Ty Bling",20/8/2021,180374,0,spotify:user:bandwagonapp,2022-05-27T07:23:47Z,,0.363,0.71,0,-5.292,0,0.182,0.774,0,0.142,0.406,158.759,4
